split,map_family,map_size,map,maze_seed,topology_seed,goal_variant,slip,n_states,candidate_state,rank,is_top,target_score,target_reduction,error
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,14,4,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,13,5,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,14,5,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,17,5,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,15,5,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,14,6,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,15,6,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,18,6,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,17,6,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,15,7,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,16,7,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,28,7,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,29,7,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,16,8,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,17,8,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,29,8,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,30,8,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,17,9,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,23,9,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,31,9,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,31,9,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,18,10,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,28,10,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,37,10,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,37,10,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,23,11,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,30,11,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,39,11,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,39,11,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,28,12,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,42,12,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,45,12,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,40,12,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,30,13,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,44,13,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,50,13,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,41,13,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,42,14,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,45,14,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,54,14,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,42,14,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,44,15,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,46,15,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,68,15,False,0.5000000000000001,0.5000000000000001,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,45,15,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,45,16,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,52,16,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,9,16,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,50,16,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,46,17,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,54,17,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,11,17,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,54,17,False,0.5000000000000001,0.5000000000000001,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,54,18,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,57,18,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,12,18,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,9,18,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,57,19,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,61,19,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,13,19,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,11,19,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,61,20,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,63,20,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,14,20,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,25,20,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,68,21,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,64,21,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,25,21,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,27,21,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,69,22,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,68,22,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,27,22,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,36,22,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,72,23,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,72,23,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,40,23,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,56,23,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.0,79,76,24,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,73,24,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,42,24,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,60,24,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,76,25,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,57,25,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,62,25,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.0,79,78,26,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,60,26,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,64,26,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.0,71,62,27,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,68,27,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.0,71,70,28,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,14,1,True,1.0,1.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,13,1,True,1.0,1.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,1,1,True,1.0,1.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,1,1,True,1.0,1.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,6,2,False,0.952907603473815,0.952907603473815,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,14,2,False,0.69960519941971,0.69960519941971,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,5,2,False,0.6666666666666666,0.6666666666666666,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,13,2,False,1.0,1.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,15,3,False,0.6659578189978548,0.6659578189978548,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,6,3,False,0.6666591139568477,0.6666591139568477,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,8,3,False,0.6666666666666666,0.6666666666666666,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,8,3,False,0.6666666666666666,0.6666666666666666,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,76,4,False,0.4764591995740106,0.4764591995740106,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,15,4,False,0.4659075527651126,0.4659075527651126,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,15,4,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,14,4,False,0.6666666666666666,0.6666666666666666,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,8,5,False,0.40464081177865674,0.40464081177865674,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,8,5,False,0.28308881581775686,0.28308881581775686,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,17,5,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,15,5,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,12,6,False,0.40463555476157065,0.40463555476157065,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,12,6,False,0.28308513798127,0.28308513798127,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,18,6,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,17,6,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,18,7,False,0.40463546416490337,0.40463546416490337,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,28,7,False,0.23305957418672982,0.23305957418672982,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,28,7,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,29,7,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,28,8,False,0.33313013451020035,0.33313013451020035,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,17,8,False,0.23305956959517174,0.23305956959517174,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,29,8,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,30,8,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,17,9,False,0.3331301279471301,0.3331301279471301,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,64,9,False,0.23284443190205742,0.23284443190205742,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,31,9,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,31,9,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,68,10,False,0.3328225227335251,0.3328225227335251,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,68,10,False,0.23284436738836506,0.23284436738836506,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,37,10,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,37,10,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,69,11,False,0.3328225211157354,0.3328225211157354,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,30,11,False,0.19619442908627463,0.19619442908627463,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,39,11,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,39,11,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,30,12,False,0.28043592192972927,0.28043592192972927,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,23,12,False,0.1914983146351087,0.1914983146351087,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,40,12,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,40,12,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,23,13,False,0.2737234011320796,0.2737234011320796,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,16,13,False,0.18323824284408136,0.18323824284408136,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,45,13,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,41,13,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,16,14,False,0.2619166395497951,0.2619166395497951,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,57,14,False,0.1828226036319413,0.1828226036319413,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,50,14,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,42,14,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,57,15,False,0.26132253414218803,0.26132253414218803,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,44,15,False,0.14146523039790831,0.14146523039790831,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,54,15,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,45,15,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,44,16,False,0.20220723130753981,0.20220723130753981,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,42,16,False,0.13320886915982072,0.13320886915982072,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,68,16,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,50,16,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,42,17,False,0.19040577346592322,0.19040577346592322,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,45,17,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,9,17,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,54,17,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,9,18,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,46,18,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,11,18,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,9,18,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,13,19,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,52,19,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,12,19,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,11,19,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,45,20,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,54,20,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,13,20,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,25,20,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,46,21,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,61,21,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,14,21,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,27,21,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,54,22,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,63,22,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,25,22,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,36,22,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,61,23,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,72,23,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,27,23,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,56,23,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.05,79,72,24,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,73,24,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,42,24,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,60,24,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,76,25,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,57,25,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,62,25,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.05,79,78,26,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,60,26,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,64,26,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.05,71,62,27,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,68,27,False,0.0,0.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.05,71,70,28,False,0.0,0.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,14,1,True,1.0,1.0,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,13,1,True,1.0,1.0,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,1,1,True,1.0,1.0,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,1,1,True,1.0,1.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,6,2,False,0.8831514702155263,0.8831514702155263,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,14,2,False,0.75483461649345,0.75483461649345,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,5,2,False,0.6666666666666666,0.6666666666666666,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,13,2,False,1.0,1.0,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,15,3,False,0.6653117211457259,0.6653117211457259,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,6,3,False,0.6666333013257616,0.6666333013257616,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,8,3,False,0.6666666666666666,0.6666666666666666,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,8,3,False,0.6666666666666666,0.6666666666666666,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,76,4,False,0.4415978361997196,0.4415978361997196,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,15,4,False,0.5022003178796319,0.5022003178796319,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,15,4,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,14,4,False,0.6666666666666666,0.6666666666666666,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,8,5,False,0.38697234861297536,0.38697234861297536,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,8,5,False,0.29210012435884464,0.29210012435884464,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,17,5,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,15,5,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,12,6,False,0.3869514532803124,0.3869514532803124,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,12,6,False,0.29208435183842696,0.29208435183842696,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,18,6,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,17,6,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,18,7,False,0.3869507085279215,0.3869507085279215,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,28,7,False,0.25131758137926946,0.25131758137926946,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,28,7,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,29,7,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,28,8,False,0.3329439004092746,0.3329439004092746,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,17,8,False,0.2513174921047103,0.2513174921047103,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,29,8,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,30,8,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,17,9,False,0.3329437821389182,0.3329437821389182,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,64,9,False,0.2508681698503745,0.2508681698503745,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,31,9,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,31,9,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,68,10,False,0.3323477495430962,0.3323477495430962,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,68,10,False,0.250867586068826,0.250867586068826,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,37,10,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,37,10,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,69,11,False,0.3323477208997235,0.3323477208997235,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,30,11,False,0.22323043589430183,0.22323043589430183,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,39,11,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,39,11,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,30,12,False,0.29573423239555346,0.29573423239555346,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,23,12,False,0.21887991589549047,0.21887991589549047,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,40,12,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,40,12,False,0.3333333333333334,0.3333333333333334,
validation,braid_maze,13,braid_maze_13_seed2_goal0,2,2,0,0.1,79,23,13,False,0.28997069174206597,0.28997069174206597,
validation,braid_maze,13,braid_maze_13_seed2_goal1,2,2,1,0.1,79,16,13,False,0.2109539350774754,0.2109539350774754,
validation,maze,13,maze_13_seed2_goal0,2,2,0,0.1,71,45,13,False,0.3333333333333334,0.3333333333333334,
validation,maze,13,maze_13_seed2_goal1,2,2,1,0.1,71,41,13,False,0.3333333333333334,0.3333333333333334,
